url,europeana_issue_id,datestamp,date,publisher,spatial_distribution,spatial_origin,languages
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011024353:mpeg21:a0133,/9200359/BibliographicResource_3000115811592,2021-01-06T06:34:37.493Z,1940-09-26,Nieuwenhuis,Regionaal/lokaal,Groningen,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010647809:mpeg21:a0142,/9200359/BibliographicResource_3000115192610,2021-01-06T21:44:57.568Z,1904-06-15,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010811958:mpeg21:a0003,/9200359/BibliographicResource_3000115417028,2021-01-05T18:28:51.435Z,1937-04-05,Keesing,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620891:mpeg21:a0065,/9200359/BibliographicResource_3000115943793,2021-01-06T15:32:45.043Z,1903-04-14,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110540684:mpeg21:a0050,/9200359/BibliographicResource_3000115868100,2021-01-06T09:55:19.623Z,1897-05-14,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281457:mpeg21:a0033,/9200359/BibliographicResource_3000112776529,2021-01-07T08:00:33.441Z,1937-03-10,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110540986:mpeg21:a0054,/9200359/BibliographicResource_3000115861023,2021-01-06T09:18:38.778Z,1897-10-09,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010028326:mpeg21:a0212,/9200359/BibliographicResource_3000112877775,2021-01-07T00:26:27.083Z,1926-03-13,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010378953:mpeg21:a0126,/9200359/BibliographicResource_3000112901583,2021-01-07T00:08:13.129Z,1940-05-08,N.V. de Courant Het Nieuws van den Dag,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010161435:mpeg21:a0009,/9200359/BibliographicResource_3000100637927,2021-01-06T18:08:41.364Z,1904-10-02,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010344109:mpeg21:a0084,/9200359/BibliographicResource_3000100721736,2021-01-07T06:18:27.730Z,1923-03-13,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011183197:mpeg21:a0056,/9200359/BibliographicResource_3000115997719,2021-01-06T15:59:51.117Z,1914-07-30,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010495450:mpeg21:a0236,/9200359/BibliographicResource_3000115631456,2021-01-05T22:14:17.997Z,1926-09-15,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010994961:mpeg21:a0014,/9200359/BibliographicResource_3000115560726,2021-01-05T19:51:14.414Z,1914-02-19,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011090762:mpeg21:a0048,/9200359/BibliographicResource_3000115744274,2021-01-06T03:57:01.793Z,1909-10-01,W. Kraan,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010746598:mpeg21:a0178,/9200359/BibliographicResource_3000112838525,2021-01-07T08:43:16.085Z,1935-04-20,R. van der Velde,Regionaal/lokaal,Leeuwarden,"fy, nl"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010603453:mpeg21:a0033,/9200359/BibliographicResource_3000115443620,2021-01-05T18:10:46.895Z,1925-07-30,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010340387:mpeg21:a0022,/9200359/BibliographicResource_3000112966185,2021-01-07T03:31:40.476Z,1899-06-09,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010036859:mpeg21:a0035,/9200359/BibliographicResource_3000112883610,2021-01-07T01:16:09.716Z,1919-08-08,Nĳgh,Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180837:mpeg21:a0003,/9200359/BibliographicResource_3000115995663,2021-01-06T15:46:59.063Z,1914-12-09,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010762293:mpeg21:a0102,/9200359/BibliographicResource_3000115378342,2021-01-07T08:20:23.692Z,1936-02-11,R. van der Velde,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010108894:mpeg21:a0118,/9200359/BibliographicResource_3000100621631,2021-01-06T17:40:13.695Z,1912-06-11,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214637:mpeg21:a0003,/9200359/BibliographicResource_3000115809476,2021-01-06T16:08:55.844Z,1897-03-14,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010092340:mpeg21:a0125,/9200359/BibliographicResource_3000100632614,2021-01-06T17:57:05.465Z,1896-01-20,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010601688:mpeg21:a0132,/9200359/BibliographicResource_3000115452479,2021-01-05T19:45:35.768Z,1919-09-24,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110549207:mpeg21:a0155,/9200359/BibliographicResource_3000115859278,2021-01-06T09:07:32.820Z,1916-12-21,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110556220:mpeg21:a0064,/9200359/BibliographicResource_3000115828772,2021-01-06T07:06:07.268Z,1900-07-12,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011131013:mpeg21:a0122,/9200359/BibliographicResource_3000115959739,2021-01-06T13:35:32.985Z,1940-04-13,H. de Hoogh en Co.,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010313801:mpeg21:a0124,/9200359/BibliographicResource_3000112947572,2021-01-07T00:58:02.770Z,1940-03-06,s.n.,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184234:mpeg21:a0052,/9200359/BibliographicResource_3000115998509,2021-01-06T16:02:30.893Z,1928-06-07,Henry Hospers,Verenigde Staten,"Orange City, Iowa",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010664595:mpeg21:a0039,/9200359/BibliographicResource_3000112809872,2021-01-07T06:12:12.256Z,1939-04-08,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345621:mpeg21:a0024,/9200359/BibliographicResource_3000112979673,2021-01-07T03:57:39.130Z,1935-10-01,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011169271:mpeg21:a0004,/9200359/BibliographicResource_3000115768443,2021-01-06T05:06:29.460Z,1927-06-12,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010647010:mpeg21:a0042,/9200359/BibliographicResource_3000113030204,2021-01-06T21:08:24.444Z,1901-02-06,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010017764:mpeg21:a0190,/9200359/BibliographicResource_3000112887166,2021-01-07T02:52:17.987Z,1938-04-10,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010858383:mpeg21:a0034,/9200359/BibliographicResource_3000112913709,2021-01-07T01:26:23.894Z,1894-12-28,J.B. de Mesquita,Landelijk,Amsterdam,"nl, he"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010279991:mpeg21:a0003,/9200359/BibliographicResource_3000112768771,2021-01-07T07:51:47.470Z,1904-08-06,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110634956:mpeg21:a0060,/9200359/BibliographicResource_3000115944941,2021-01-06T12:53:52.088Z,1933-11-15,W. Kraan,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010599813:mpeg21:a0081,/9200359/BibliographicResource_3000115717664,2021-01-06T02:39:32.092Z,1913-08-05,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011170187:mpeg21:a0169,/9200359/BibliographicResource_3000115992023,2021-01-06T14:49:37.872Z,1930-06-17,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281474:mpeg21:a0015,/9200359/BibliographicResource_3000112776515,2021-01-07T08:00:35.511Z,1937-05-08,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011002378:mpeg21:a0304,/9200359/BibliographicResource_3000115731296,2021-01-06T03:26:33.554Z,1940-05-08,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110549101:mpeg21:a0186,/9200359/BibliographicResource_3000115859160,2021-01-06T09:07:09.416Z,1916-10-24,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110634579:mpeg21:a0062,/9200359/BibliographicResource_3000115939353,2021-01-06T12:46:36.213Z,1935-01-30,W. Kraan,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010655653:mpeg21:a0162,/9200359/BibliographicResource_3000115198005,2021-01-06T21:53:54.597Z,1914-04-21,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010286934:mpeg21:a0126,/9200359/BibliographicResource_3000112982523,2021-01-07T02:10:50.015Z,1928-07-27,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185344:mpeg21:a0061,/9200359/BibliographicResource_3000115731155,2021-01-06T16:05:28.432Z,1927-07-20,[s.n.],Verenigde Staten,Chicago (Ill.),"nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010013354:mpeg21:a0307,/9200359/BibliographicResource_3000112871630,2021-01-07T09:32:07.564Z,1931-02-12,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281873:mpeg21:a0015,/9200359/BibliographicResource_3000115676968,2021-01-06T00:19:15.591Z,1940-03-09,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011163468:mpeg21:a0107,/9200359/BibliographicResource_3000115762008,2021-01-06T04:47:05.028Z,1929-03-30,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281684:mpeg21:a0001,/9200359/BibliographicResource_3000112946320,2021-01-07T01:09:59.061Z,1936-05-13,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,"nl, es"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010514066:mpeg21:a0132,/9200359/BibliographicResource_3000115903883,2021-01-06T11:10:03.837Z,1927-08-15,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010495413:mpeg21:a0002,/9200359/BibliographicResource_3000115631448,2021-01-05T22:14:06.442Z,1926-08-03,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010191120:mpeg21:a0050,/9200359/BibliographicResource_3000100584864,2021-01-06T16:47:08.483Z,1915-06-09,N. Luĳten,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110555442:mpeg21:a0089,/9200359/BibliographicResource_3000115828487,2021-01-06T07:05:23.337Z,1900-01-17,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010813103:mpeg21:a0001,/9200359/BibliographicResource_3000115417655,2021-01-05T18:29:23.965Z,1940-10-06,Keesing,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011169272:mpeg21:a0092,/9200359/BibliographicResource_3000115768428,2021-01-06T05:06:29.599Z,1927-06-13,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011127004:mpeg21:a0001,/9200359/BibliographicResource_3000115984307,2021-01-06T14:35:10.615Z,1901-10-18,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010010551:mpeg21:a0111,/9200359/BibliographicResource_3000112863737,2021-01-07T09:25:03.177Z,1926-09-30,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214012:mpeg21:a0018,/9200359/BibliographicResource_3000115779718,2021-01-06T05:33:09.044Z,1908-10-25,T. Libertador Ellis,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184503:mpeg21:a0042,/9200359/BibliographicResource_3000115998742,2021-01-06T16:03:09.957Z,1935-08-08,Henry Hospers,Verenigde Staten,"Orange City, Iowa","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010018829:mpeg21:a0045,/9200359/BibliographicResource_3000115912660,2021-01-06T11:50:18.631Z,1940-01-06,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010387040:mpeg21:a0084,/9200359/BibliographicResource_3000113017130,2021-01-06T20:22:14.463Z,1897-09-13,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010212375:mpeg21:a0265,/9200359/BibliographicResource_3000112959863,2021-01-07T03:48:28.976Z,1929-01-12,Sociaal-Democratische Arbeiderspartĳ (SDAP),Landelijk,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011171497:mpeg21:a0171,/9200359/BibliographicResource_3000115817468,2021-01-06T06:49:47.087Z,1934-05-04,Joh. Geradtsen comp.,Regionaal/lokaal,Hilversum,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010108705:mpeg21:a0071,/9200359/BibliographicResource_3000112899492,2021-01-07T00:10:25.358Z,1911-05-12,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010007428:mpeg21:a0040,/9200359/BibliographicResource_3000112893821,2021-01-06T23:34:20.064Z,1921-09-12,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011211772:mpeg21:a0006,/9200359/BibliographicResource_3000115776843,2021-01-06T05:25:37.236Z,1890-01-11,NV Paulus Drukkerĳ,Nederlandse Antillen,[Willemstad,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011217676:mpeg21:a0073,/9200359/BibliographicResource_3000115788780,2021-01-06T16:15:35.269Z,1932-02-04,Timmerman,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010296636:mpeg21:a0189,/9200359/BibliographicResource_3000112928930,2021-01-06T22:50:51.639Z,1916-12-14,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010019343:mpeg21:a0123,/9200359/BibliographicResource_3000115912851,2021-01-06T11:52:21.288Z,1940-11-05,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184755:mpeg21:a0075,/9200359/BibliographicResource_3000115998990,2021-01-06T16:03:48.169Z,1940-06-06,Henry Hospers,Verenigde Staten,"Orange City, Iowa","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110621528:mpeg21:a0059,/9200359/BibliographicResource_3000115944415,2021-01-06T15:40:32.205Z,1915-06-08,"Roost, Hoogesteger & Co.",Verenigde Staten,[s.l.],"nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010018041:mpeg21:a0203,/9200359/BibliographicResource_3000115912275,2021-01-06T11:44:30.926Z,1938-09-23,M. Nĳhoff [etc.],Landelijk,s-Gravenhage,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010513812:mpeg21:a0242,/9200359/BibliographicResource_3000113014047,2021-01-06T20:11:33.450Z,1926-10-13,A.W. Sĳthoff,Regionaal/lokaal,Rotterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011071033:mpeg21:a0056,/9200359/BibliographicResource_3000115605182,2021-01-05T21:11:49.103Z,1933-08-12,P.A. May,Suriname,[Paramaribo],nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010127030:mpeg21:a0004,/9200359/BibliographicResource_3000115645420,2021-01-05T22:45:43.105Z,1896-06-18,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010126159:mpeg21:a0065,/9200359/BibliographicResource_3000100635875,2021-01-06T18:03:38.325Z,1899-02-25,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011024222:mpeg21:a0033,/9200359/BibliographicResource_3000115812698,2021-01-06T06:37:59.378Z,1917-06-19,J. Morpurgo,Suriname,Paramaribo,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011184777:mpeg21:a0064,/9200359/BibliographicResource_3000115998961,2021-01-06T16:03:50.936Z,1940-11-07,Henry Hospers,Verenigde Staten,"Orange City, Iowa","nl, en"
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010003518:mpeg21:a0057,/9200359/BibliographicResource_3000112867335,2021-01-07T04:28:20.451Z,1911-01-02,Mĳ. tot Exploitatie v/h Dagblad Het Centrum,Landelijk,Utrecht,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010328439:mpeg21:a0150,/9200359/BibliographicResource_3000112952604,2021-01-07T03:25:52.119Z,1940-09-14,C.A. Thieme,Regionaal/lokaal,Arnhem,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010127333:mpeg21:a0001,/9200359/BibliographicResource_3000112779950,2021-01-07T06:01:47.527Z,1896-09-06,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010535622:mpeg21:a0001,/9200359/BibliographicResource_3000115667253,2021-01-05T23:54:10.698Z,1935-08-16,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110559584:mpeg21:a0063,/9200359/BibliographicResource_3000115851557,2021-01-06T08:10:38.933Z,1907-05-02,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010672204:mpeg21:a0173,/9200359/BibliographicResource_3000112815229,2021-01-07T06:50:07.973Z,1940-09-12,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010223596:mpeg21:a0038,/9200359/BibliographicResource_3000112924813,2021-01-07T03:14:36.203Z,1916-01-15,A. Arts,Regionaal/lokaal,Tilburg,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010129143:mpeg21:a0119,/9200359/BibliographicResource_3000100636568,2021-01-06T18:06:35.828Z,1902-09-11,Steendrukkerĳ Roeloffzen en Hübner;NV De Kleine Courant,Regionaal/lokaal,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010989175:mpeg21:a0170,/9200359/BibliographicResource_3000115554849,2021-01-05T19:35:31.058Z,1940-01-27,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110619484:mpeg21:a0053,/9200359/BibliographicResource_3000115942309,2021-01-06T15:49:02.267Z,1934-07-19,Lont & Overkamp Pub. Co.,Verenigde Staten,"Paterson, New Jersey",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010595687:mpeg21:a0095,/9200359/BibliographicResource_3000115438302,2021-01-05T19:15:13.842Z,1900-02-05,D.R. Smeding en M. Koon,Regionaal/lokaal,Leeuwarden,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010662391:mpeg21:a0068,/9200359/BibliographicResource_3000112811320,2021-01-07T07:12:41.947Z,1940-07-12,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110546398:mpeg21:a0156,/9200359/BibliographicResource_3000115848407,2021-01-06T07:56:36.307Z,1912-01-23,Dagblad De Telegraaf,Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010162056:mpeg21:a0028,/9200359/BibliographicResource_3000112964930,2021-01-07T03:54:05.654Z,1898-08-03,P. den Hengst en Zoon [etc.],Landelijk,Amsterdam,nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180469:mpeg21:a0033,/9200359/BibliographicResource_3000115617252,2021-01-06T15:45:17.628Z,1900-07-04,The Heyrman Pub. Co,Verenigde Staten,"De Pere, Brown, Wisconsin",nl
https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010990202:mpeg21:a0021,/9200359/BibliographicResource_3000115555199,2021-01-05T19:36:34.513Z,1892-08-29,Gebr. Verhoeven,Landelijk,s-Hertogenbosch,nl
